LP,YEAR,MONTH,ATTENDANCE_RATE
LP_0020,2022,6,0.6017798070230473
LP_0020,2022,7,0.7980418764223078
LP_0020,2022,8,0.6290815792196862
LP_0020,2022,9,0.6809744678064551
LP_0020,2022,10,0.7225673351906576
LP_0020,2022,11,0.6994144313633612
LP_0020,2022,12,0.7173808468291654
LP_0020,2023,1,0.6883388329054314
LP_0020,2023,2,0.9550985838584432
LP_0020,2023,3,0.6297475023810373
LP_0020,2023,4,0.6838515530658044
LP_0020,2023,5,0.7739021489278824
LP_0020,2023,6,0.7089608078134171
LP_0020,2023,7,0.9315077127708825
LP_0020,2023,8,0.6593417449998524
LP_0020,2023,9,0.5441896822472383
LP_0020,2023,10,0.7543198248244252
LP_0020,2023,11,0.8916757719278712
LP_0020,2023,12,0.5695164280845171
LP_0021,2021,1,0.5778678121914261
LP_0021,2021,2,0.8986692106877143
LP_0021,2021,3,0.5886691215244809
LP_0021,2021,4,0.6798353177670668
LP_0021,2021,5,0.5078857613004101
LP_0021,2021,6,0.9027646109776988
LP_0021,2021,7,0.5477510945966508
LP_0021,2021,8,0.9756317495277365
LP_0021,2021,9,0.6881245063965138
LP_0021,2021,10,0.6240659144060468
LP_0021,2021,11,0.9946962755612758
LP_0021,2021,12,0.9488807023883812
LP_0021,2022,1,0.8116934428494345
LP_0021,2022,2,0.6392181664533363
LP_0021,2022,3,0.7411905867281061
LP_0021,2022,4,0.7550832359893029
LP_0021,2022,5,0.53911136218629
LP_0021,2022,6,0.640110561009694
LP_0021,2022,7,0.5289184387385009
LP_0021,2022,8,0.8498371841536083
LP_0021,2022,9,0.6473685768243609
LP_0021,2022,10,0.5056864346793914
LP_0021,2022,11,0.8043474220955416
LP_0021,2022,12,0.7249975040419729
LP_0021,2023,1,0.7311832874402713
LP_0021,2023,2,0.7492440751704226
LP_0021,2023,3,0.6194720693152995
LP_0021,2023,4,0.9507610487124039
LP_0021,2023,5,0.6868542420849408
LP_0021,2023,6,0.8009214331318986
LP_0021,2023,7,0.7907592517544808
LP_0021,2023,8,0.5374309351796887
LP_0021,2023,9,0.7122316772476338
LP_0021,2023,10,0.8194146223697196
LP_0021,2023,11,0.628410783480372
LP_0021,2023,12,0.9585369915062865
LP_0022,2021,1,0.9443036272145944
LP_0022,2021,2,0.530510090266552
LP_0022,2021,3,0.6708630580937829
LP_0022,2021,4,0.7470570495769571
LP_0022,2021,5,0.7910623619971042
LP_0022,2021,6,0.9865649718729249
LP_0022,2021,7,0.8877081789837858
LP_0022,2021,8,0.848365275338365
LP_0022,2021,9,0.8651467039517421
LP_0022,2021,10,0.7289539007148595
LP_0022,2021,11,0.889169007280904
LP_0022,2021,12,0.7022726810780502
LP_0022,2022,1,0.732465168518425
LP_0022,2022,2,0.908322199079965
LP_0022,2022,3,0.518802400296221
LP_0022,2022,4,0.8991033917383889
LP_0022,2022,5,0.8007838357338254
LP_0022,2022,6,0.672932163406218
LP_0022,2022,7,0.5636036783685484
LP_0022,2022,8,0.7126962903836638
LP_0022,2022,9,0.9989517697991824
LP_0022,2022,10,0.9676723914055585
LP_0022,2022,11,0.9123975104789336
LP_0022,2022,12,0.5243316134321421
LP_0022,2023,1,0.9913183795473653
LP_0022,2023,2,0.9253618961618422
LP_0022,2023,3,0.595726405666722
LP_0022,2023,4,0.9882956995731267
LP_0022,2023,5,0.6243038050742102
LP_0022,2023,6,0.7704351328497621
LP_0022,2023,7,0.8756668212004943
LP_0022,2023,8,0.7932410195391213
LP_0022,2023,9,0.9197142541563988
LP_0022,2023,10,0.6571824943274036
LP_0022,2023,11,0.5761505080840883
LP_0022,2023,12,0.6439814141161468
LP_0023,2021,1,0.8825110433672378
LP_0023,2021,2,0.9833809528075872
LP_0023,2021,3,0.9872484440596716
LP_0023,2021,4,0.8854744840592508
LP_0023,2021,5,0.7433622364684752
LP_0023,2021,6,0.701963554072157
LP_0023,2021,7,0.7847211488530471
LP_0023,2021,8,0.5146945043053692
LP_0023,2021,9,0.5397065484345394
LP_0023,2021,10,0.9116545483844347
LP_0023,2021,11,0.544042499756667
LP_0023,2021,12,0.9560994855506817
LP_0023,2022,1,0.9815042745819487
LP_0023,2022,2,0.9621642946326758
LP_0023,2022,3,0.6271343777531881
LP_0023,2022,4,0.863075400249167
LP_0023,2022,5,0.8498080065243305
LP_0023,2022,6,0.5889162864033106
LP_0023,2022,7,0.617296727850151
LP_0023,2022,8,0.5001972708059881
LP_0023,2022,9,0.9085782691038544
LP_0023,2022,10,0.6062396215727534
LP_0023,2022,11,0.6750195123978692
LP_0023,2022,12,0.9089488750763808
LP_0023,2023,1,0.9714723105022695
LP_0023,2023,2,0.7782470907200425
LP_0023,2023,3,0.6352424232920391
LP_0023,2023,4,0.7686680231404268
LP_0023,2023,5,0.6788808278473459
LP_0023,2023,6,0.8978434944131317
LP_0023,2023,7,0.6808056889644168
LP_0023,2023,8,0.9190759597477947
LP_0023,2023,9,0.6003782329688523
LP_0023,2023,10,0.915003326180069
LP_0023,2023,11,0.6482473960820969
LP_0023,2023,12,0.8599408832706856
LP_0024,2021,1,0.7439882768443922
LP_0024,2021,2,0.7121645753599759
LP_0024,2021,3,0.769599040031353
LP_0024,2021,4,0.9386851351059337
LP_0024,2021,5,0.8445933517890496
LP_0024,2021,6,0.5420829330612806
LP_0024,2021,7,0.9040100375889373
LP_0024,2021,8,0.7746320781309688
LP_0024,2021,9,0.7831251081338214
LP_0024,2021,10,0.6015380750566848
LP_0024,2021,11,0.6174745520571772
LP_0024,2021,12,0.8741547696397415
LP_0024,2022,1,0.8096604049933893
LP_0024,2022,2,0.68833467279928
LP_0024,2022,3,0.6113362084492442
LP_0024,2022,4,0.6258099510126648
LP_0024,2022,5,0.7644320932397255
LP_0024,2022,6,0.7934507112940767
LP_0024,2022,7,0.5009009548013286
LP_0024,2022,8,0.5566939833053226
LP_0024,2022,9,0.9204884995345808
LP_0024,2022,10,0.7227927511469034
LP_0024,2022,11,0.8247484743749499
LP_0024,2022,12,0.671867442035006
LP_0024,2023,1,0.8985409332010779
LP_0024,2023,2,0.954952584270943
LP_0024,2023,3,0.879064181423409
LP_0024,2023,4,0.8627406425424453
LP_0024,2023,5,0.8671544850453755
LP_0024,2023,6,0.9906111657100083
LP_0024,2023,7,0.638312072861614
LP_0024,2023,8,0.9967477387742093
LP_0024,2023,9,0.7426658276345961
LP_0024,2023,10,0.8840478374381693
LP_0024,2023,11,0.8452660725246062
LP_0024,2023,12,0.6380257766793738
LP_0025,2021,1,0.5615043747418438
LP_0025,2021,2,0.7119566931798476
LP_0025,2021,3,0.9739878976007672
LP_0025,2021,4,0.6825042509629569
LP_0025,2021,5,0.9191199930106023
LP_0025,2021,6,0.6253070468770378
LP_0025,2021,7,0.9396367896558033
LP_0025,2021,8,0.848656573694419
LP_0025,2021,9,0.6564438775432849
LP_0025,2021,10,0.8474523161416002
LP_0025,2021,11,0.8155953727981271
LP_0025,2021,12,0.9042395514569044
LP_0025,2022,1,0.9893880178209385
LP_0025,2022,2,0.7935333409357719
LP_0025,2022,3,0.7925035105130217
LP_0025,2022,4,0.7859639511687171
LP_0025,2022,5,0.6046399292739073
LP_0025,2022,6,0.833093120005316
LP_0025,2022,7,0.780939487739297
LP_0025,2022,8,0.8102289679754837
LP_0025,2022,9,0.9338920023488597
LP_0025,2022,10,0.6325737728670868
LP_0025,2022,11,0.6199928541008064
LP_0025,2022,12,0.5632824552513956
LP_0025,2023,1,0.7054514268164415
LP_0025,2023,2,0.7445718385880196
LP_0025,2023,3,0.7743737489781888
LP_0025,2023,4,0.9108079586662935
LP_0025,2023,5,0.5299492670505559
LP_0025,2023,6,0.7440805944589257
LP_0025,2023,7,0.7431239937340866
LP_0025,2023,8,0.7696986863651631
LP_0025,2023,9,0.8612006449531652
LP_0025,2023,10,0.8274759580140764
LP_0025,2023,11,0.5201871841236908
LP_0025,2023,12,0.5882594848149638
LP_0026,2021,1,0.7932821027712366
LP_0026,2021,2,0.7588109763464532
LP_0026,2021,3,0.5419816506191026
LP_0026,2021,4,0.8341656804336339
LP_0026,2021,5,0.8735683463566382
LP_0026,2021,6,0.8987743480644055
LP_0026,2021,7,0.7000370631651024
LP_0026,2021,8,0.570923900918721
LP_0026,2021,9,0.584444691218575
LP_0026,2021,10,0.7481132542083402
LP_0026,2021,11,0.9209646459939694
LP_0026,2021,12,0.7325338561351887
LP_0026,2022,1,0.9785160878179167
LP_0026,2022,2,0.8692862729215867
LP_0026,2022,3,0.5458697247273253
LP_0026,2022,4,0.7270281405036345
LP_0026,2022,5,0.5657441424173153
LP_0026,2022,6,0.7189573156839398
LP_0026,2022,7,0.8011054518457914
LP_0026,2022,8,0.7086629909856984
LP_0026,2022,9,0.6126944857774612
LP_0026,2022,10,0.5062271399713956
LP_0026,2022,11,0.8985230034259222
LP_0026,2022,12,0.8732041675381426
LP_0026,2023,1,0.6603928840666423
LP_0026,2023,2,0.9845716118917913
LP_0026,2023,3,0.6559987541628386
LP_0026,2023,4,0.8150622983158953
LP_0026,2023,5,0.5151039337000348
LP_0026,2023,6,0.7444288267736925
LP_0026,2023,7,0.6194436895422233
LP_0026,2023,8,0.9270950117791891
LP_0026,2023,9,0.5417468815704304
LP_0026,2023,10,0.5974826673554079
LP_0026,2023,11,0.568682593888953
LP_0026,2023,12,0.9794894353598889
LP_0027,2021,1,0.5448531036562667
LP_0027,2021,2,0.7244815627393069
LP_0027,2021,3,0.6096879020664394
LP_0027,2021,4,0.9731354939288841
LP_0027,2021,5,0.9120938210905055
LP_0027,2021,6,0.7865429176392595
LP_0027,2021,7,0.5445191820664945
LP_0027,2021,8,0.9257542007384951
LP_0027,2021,9,0.8937597969780131
LP_0027,2021,10,0.8298123167843133
LP_0027,2021,11,0.7746350559489636
LP_0027,2021,12,0.7915942876652491
LP_0027,2022,1,0.6842721329932957
LP_0027,2022,2,0.8218557413800396
LP_0027,2022,3,0.9247443022401465
LP_0027,2022,4,0.6559477003607901
LP_0027,2022,5,0.9195822333766739
LP_0027,2022,6,0.6444794192224739
LP_0027,2022,7,0.5819851501912392
LP_0027,2022,8,0.5030017640917983
LP_0027,2022,9,0.5831523270491337
LP_0027,2022,10,0.5256328718419851
LP_0027,2022,11,0.5545341471969467
LP_0027,2022,12,0.5132863537368433
LP_0027,2023,1,0.6652040660022629
LP_0027,2023,2,0.9951494841021695
LP_0027,2023,3,0.9681670430723587
LP_0027,2023,4,0.5203411641592861
LP_0027,2023,5,0.5490612452495303
LP_0027,2023,6,0.907918314647493
LP_0027,2023,7,0.6307956698093472
LP_0027,2023,8,0.8356607858056637
LP_0027,2023,9,0.9145814594042107
LP_0027,2023,10,0.6104974220470583
LP_0027,2023,11,0.8132727489249822
LP_0027,2023,12,0.5355187508844379
LP_0028,2021,1,0.6901861030731882
LP_0028,2021,2,0.7776352398400552
LP_0028,2021,3,0.5032112815469766
LP_0028,2021,4,0.8583349101487021
LP_0028,2021,5,0.721226957164589
LP_0028,2021,6,0.5613931896950314
LP_0028,2021,7,0.609951433911057
LP_0028,2021,8,0.9906762106663975
LP_0028,2021,9,0.5289752612941386
LP_0028,2021,10,0.9327098325302698
LP_0028,2021,11,0.6649111454454474
LP_0028,2021,12,0.6441569224721881
LP_0028,2022,1,0.7388705033661993
LP_0028,2022,2,0.8598712325132969
LP_0028,2022,3,0.8082436454613049
LP_0028,2022,4,0.739758216765739
LP_0028,2022,5,0.7215807473661696
LP_0028,2022,6,0.5077191663943462
LP_0028,2022,7,0.7523858871156515
LP_0028,2022,8,0.9388747397227761
LP_0028,2022,9,0.764820109908811
LP_0028,2022,10,0.531533777290448
LP_0028,2022,11,0.8844290803400792
LP_0028,2022,12,0.8783754013668066
LP_0028,2023,1,0.6320446671585057
LP_0028,2023,2,0.6055546275539501
LP_0028,2023,3,0.5397531046099595
LP_0028,2023,4,0.740153978339478
LP_0028,2023,5,0.7620885332174607
LP_0028,2023,6,0.8379189783607324
LP_0028,2023,7,0.5226225407576539
LP_0028,2023,8,0.6857782725013059
LP_0028,2023,9,0.5271196976912578
LP_0028,2023,10,0.9052645882648198
LP_0028,2023,11,0.9963306886374078
LP_0028,2023,12,0.6043163395304358
LP_0029,2021,1,0.8568783212983365
LP_0029,2021,2,0.9145278385602217
LP_0029,2021,3,0.7670143635434488
LP_0029,2021,4,0.6510734914675959
LP_0029,2021,5,0.7235457738178341
LP_0029,2021,6,0.8974865701379793
LP_0029,2021,7,0.7136510295972469
LP_0029,2021,8,0.8257752991495285
LP_0029,2021,9,0.637525280235985
LP_0029,2021,10,0.5615929022386952
LP_0029,2021,11,0.9918475785633649
LP_0029,2021,12,0.640780333236785
LP_0029,2022,1,0.5164537762281404
LP_0029,2022,2,0.742759001779973
LP_0029,2022,3,0.8131471480788915
LP_0029,2022,4,0.9214547798130179
LP_0029,2022,5,0.7839524820839952
LP_0029,2022,6,0.9810226386508635
LP_0029,2022,7,0.9649902969057823
LP_0029,2022,8,0.7976553799366504
LP_0029,2022,9,0.8081863017874671
LP_0029,2022,10,0.9823654797343673
LP_0029,2022,11,0.6213977626550307
LP_0029,2022,12,0.8141692366142999
LP_0029,2023,1,0.771920048951092
LP_0029,2023,2,0.8324210283693375
LP_0029,2023,3,0.5219750661032985
LP_0029,2023,4,0.5730151717899394
LP_0029,2023,5,0.9546719932057631
LP_0029,2023,6,0.8182495496023723
LP_0029,2023,7,0.5240448524731205
LP_0029,2023,8,0.5925112612781067
LP_0029,2023,9,0.9289410154061045
LP_0029,2023,10,0.5837649005844416
LP_0029,2023,11,0.9105226813247778
LP_0029,2023,12,0.6856836244481336
LP_0030,2021,1,0.5488734696339495
LP_0030,2021,2,0.8935608376976879
LP_0030,2021,3,0.8376344586040705
LP_0030,2021,4,0.9112257690919496
LP_0030,2021,5,0.779379153200441
LP_0030,2021,6,0.5180221215540607
LP_0030,2021,7,0.7187334212713878
LP_0030,2021,8,0.8600369229600913
LP_0030,2021,9,0.8434247896975174
LP_0030,2021,10,0.6755303409410882
LP_0030,2021,11,0.5558536296151109
LP_0030,2021,12,0.6980522694541428
LP_0030,2022,1,0.901558406365555
LP_0030,2022,2,0.6655460826740822
LP_0030,2022,3,0.7837571888700422
LP_0030,2022,4,0.805176315661999
LP_0030,2022,5,0.7836909232325602
LP_0030,2022,6,0.848519816119037
LP_0030,2022,7,0.5299011506227901
LP_0030,2022,8,0.8201443904267665
LP_0030,2022,9,0.926550132626256
LP_0030,2022,10,0.5434066285517887
LP_0030,2022,11,0.7370786259451374
LP_0030,2022,12,0.7340686832025899
LP_0030,2023,1,0.9033991188270947
LP_0030,2023,2,0.7508795013777656
LP_0030,2023,3,0.7854759603648389
LP_0030,2023,4,0.5848483025094696
LP_0030,2023,5,0.5893532249072841
LP_0030,2023,6,0.5093226179548834
LP_0030,2023,7,0.5339333119630212
LP_0030,2023,8,0.8758894997736265
LP_0030,2023,9,0.8492493676127408
LP_0030,2023,10,0.5469607041989837
LP_0030,2023,11,0.635931603374344
LP_0030,2023,12,0.9097732021709176
LP_0031,2021,1,0.5744828280572882
LP_0031,2021,2,0.7888485565298133
LP_0031,2021,3,0.9860126320217194
LP_0031,2021,4,0.5501784105398766
LP_0031,2021,5,0.7038160221332552
LP_0031,2021,6,0.5035566674891849
LP_0031,2021,7,0.7133579828947789
LP_0031,2021,8,0.610566376690921
LP_0031,2021,9,0.5734560997781362
LP_0031,2021,10,0.5774425710195821
LP_0031,2021,11,0.7336352180725696
LP_0031,2021,12,0.7233987600911896
LP_0031,2022,1,0.8334473330678832
LP_0031,2022,2,0.9381286176662734
LP_0031,2022,3,0.5265430797869552
LP_0031,2022,4,0.8557260034883515
LP_0031,2022,5,0.7759097964809294
LP_0031,2022,6,0.9445383410172026
LP_0031,2022,7,0.9776696144274455
LP_0031,2022,8,0.7432388826194776
LP_0031,2022,9,0.9208919428163596
LP_0031,2022,10,0.8127885392483767
LP_0031,2022,11,0.753863609834398
LP_0031,2022,12,0.8301249915606729
LP_0031,2023,1,0.7686357540297994
LP_0031,2023,2,0.8117612284792837
LP_0031,2023,3,0.7692203253463175
LP_0031,2023,4,0.838807942524511
LP_0031,2023,5,0.7363695790752549
LP_0031,2023,6,0.730008660099373
LP_0031,2023,7,0.9635352083112451
LP_0031,2023,8,0.8253771443858096
LP_0031,2023,9,0.9396022946360465
LP_0031,2023,10,0.773416213409969
LP_0031,2023,11,0.5238293219988467
LP_0031,2023,12,0.6050018138822983
LP_0032,2021,1,0.6934119849864546
LP_0032,2021,2,0.9893361993009211
LP_0032,2021,3,0.6259631388877909
LP_0032,2021,4,0.6061595933221005
LP_0032,2021,5,0.724047562056503
LP_0032,2021,6,0.7061716196218291
LP_0032,2021,7,0.679026577037609
LP_0032,2021,8,0.9485830845272842
LP_0032,2021,9,0.8789827630076124
LP_0032,2021,10,0.6466033232776711
LP_0032,2021,11,0.7066147779929703
LP_0032,2021,12,0.6987752341559184
LP_0032,2022,1,0.9536514227600599
LP_0032,2022,2,0.9346365901592999
LP_0032,2022,3,0.7324001515668569
LP_0032,2022,4,0.5160463603498044
LP_0032,2022,5,0.881102032921802
LP_0032,2022,6,0.5907114445036779
LP_0032,2022,7,0.8532902315757664
LP_0032,2022,8,0.7848786080477606
LP_0032,2022,9,0.8957258185701676
LP_0032,2022,10,0.950315041029343
LP_0032,2022,11,0.7600443325226856
LP_0032,2022,12,0.7511426875418397
LP_0032,2023,1,0.635082129919978
LP_0032,2023,2,0.8697926167113248
LP_0032,2023,3,0.5428813110498925
LP_0032,2023,4,0.8941095201320997
LP_0032,2023,5,0.8966063186928375
LP_0032,2023,6,0.8129392817675082
LP_0032,2023,7,0.8214542443218629
LP_0032,2023,8,0.7275224140260714
LP_0032,2023,9,0.8787555129292004
LP_0032,2023,10,0.8224900027214572
LP_0032,2023,11,0.759653935618328
LP_0032,2023,12,0.7644824862621504
LP_0033,2021,1,0.9309365639067002
LP_0033,2021,2,0.8798707000330566
LP_0033,2021,3,0.9998744566739991
LP_0033,2021,4,0.7063909458263793
LP_0033,2021,5,0.9436996640630808
LP_0033,2021,6,0.5920493624165197
LP_0033,2021,7,0.9484573649079895
LP_0033,2021,8,0.7416572968356381
LP_0033,2021,9,0.5808969517131698
LP_0033,2021,10,0.6815860859155081
LP_0033,2021,11,0.8215663023357177
LP_0033,2021,12,0.7022544330053087
LP_0033,2022,1,0.52860076673452
LP_0033,2022,2,0.5333029300361105
LP_0033,2022,3,0.8987705370501798
LP_0033,2022,4,0.817254021610262
LP_0033,2022,5,0.9750277063170804
LP_0033,2022,6,0.9617900188053765
LP_0033,2022,7,0.6116595164525165
LP_0033,2022,8,0.804328353186099
LP_0033,2022,9,0.9814938964731748
LP_0033,2022,10,0.8046588692391474
LP_0033,2022,11,0.844551062705981
LP_0033,2022,12,0.8605970335469006
LP_0033,2023,1,0.9769306489848417
LP_0033,2023,2,0.9251948598408359
LP_0033,2023,3,0.5543561308819371
LP_0033,2023,4,0.6063965639216227
LP_0033,2023,5,0.8380401255484515
LP_0033,2023,6,0.8311365298648803
LP_0033,2023,7,0.7880786719703422
LP_0033,2023,8,0.745621915170785
LP_0033,2023,9,0.9736740759336157
LP_0033,2023,10,0.7788829527605228
LP_0033,2023,11,0.996677656587593
LP_0033,2023,12,0.554510778402132
LP_0034,2021,1,0.8736689781841291
LP_0034,2021,2,0.7689022111140085
LP_0034,2021,3,0.874030554853295
LP_0034,2021,4,0.8066245418165019
LP_0034,2021,5,0.5749794714816572
LP_0034,2021,6,0.7427028540309071
LP_0034,2021,7,0.5971489326297723
LP_0034,2021,8,0.844110850794947
LP_0034,2021,9,0.5500189486406721
LP_0034,2021,10,0.7893560417477384
LP_0034,2021,11,0.781428263999016
LP_0034,2021,12,0.550952263056008
LP_0034,2022,1,0.9406385653267447
LP_0034,2022,2,0.5034978055420847
LP_0034,2022,3,0.762722180873566
LP_0034,2022,4,0.762881144066887
LP_0034,2022,5,0.6376897153126855
LP_0034,2022,6,0.697726120679183
LP_0034,2022,7,0.9729937990494302
LP_0034,2022,8,0.6551122672377951
LP_0034,2022,9,0.8205920568330943
LP_0034,2022,10,0.6568123978169849
LP_0034,2022,11,0.7356459091456528
LP_0034,2022,12,0.6649094682018686
LP_0034,2023,1,0.979706878088864
LP_0034,2023,2,0.7360258397151915
LP_0034,2023,3,0.9122922495629092
LP_0034,2023,4,0.8059246396419275
LP_0034,2023,5,0.792624546312686
LP_0034,2023,6,0.8509983149060472
LP_0034,2023,7,0.6702167388937069
LP_0034,2023,8,0.7190908217314351
LP_0034,2023,9,0.6808587096951222
LP_0034,2023,10,0.5866661029896134
LP_0034,2023,11,0.8716265323898333
LP_0034,2023,12,0.9587223363337454
LP_0035,2021,1,0.7365312231343901
LP_0035,2021,2,0.7023054729852565
LP_0035,2021,3,0.7066534751886011
LP_0035,2021,4,0.6794395671487532
LP_0035,2021,5,0.8479774810443517
LP_0035,2021,6,0.769424924215284
LP_0035,2021,7,0.6086079099877515
LP_0035,2021,8,0.7038162992712838
LP_0035,2021,9,0.609342857840814
LP_0035,2021,10,0.8430723234084156
LP_0035,2021,11,0.7602670312646822
LP_0035,2021,12,0.8573203575727013
LP_0035,2022,1,0.775402292046053
LP_0035,2022,2,0.6341904960717385
LP_0035,2022,3,0.5358219683514416
LP_0035,2022,4,0.6336703695446595
LP_0035,2022,5,0.9292516394886305
LP_0035,2022,6,0.7181295111653165
LP_0035,2022,7,0.6230124597149567
LP_0035,2022,8,0.6806199776297389
LP_0035,2022,9,0.8878396105130238
LP_0035,2022,10,0.6649214390961156
LP_0035,2022,11,0.8068545148565391
LP_0035,2022,12,0.5955111121403274
LP_0035,2023,1,0.8943540390765323
LP_0035,2023,2,0.9647945603984223
LP_0035,2023,3,0.7161665967426545
LP_0035,2023,4,0.7151140198780364
LP_0035,2023,5,0.9787848057202286
LP_0035,2023,6,0.5429430301243197
LP_0035,2023,7,0.6135049092362324
LP_0035,2023,8,0.8520976374172256
LP_0035,2023,9,0.9207941058025936
LP_0035,2023,10,0.8028604427994273
LP_0035,2023,11,0.50797187492599
LP_0035,2023,12,0.8629659416808588
LP_0036,2021,1,0.5722765638663744
LP_0036,2021,2,0.5714712561552642
LP_0036,2021,3,0.6129190535421094
LP_0036,2021,4,0.6791352642401421
LP_0036,2021,5,0.836987217253424
LP_0036,2021,6,0.9163542582599087
LP_0036,2021,7,0.7500750994759042
LP_0036,2021,8,0.5314510259288052
LP_0036,2021,9,0.819840089775806
LP_0036,2021,10,0.6407439641236835
LP_0036,2021,11,0.6691304829469666
LP_0036,2021,12,0.565501648118774
LP_0036,2022,1,0.9947803955888925
LP_0036,2022,2,0.5430947242120093
LP_0036,2022,3,0.9073412002059561
LP_0036,2022,4,0.8277794165420028
LP_0036,2022,5,0.7572930490170986
LP_0036,2022,6,0.6994183693358914
LP_0036,2022,7,0.7233518647727546
LP_0036,2022,8,0.7653634084358251
LP_0036,2022,9,0.8980042292558604
LP_0036,2022,10,0.7473956931034378
LP_0036,2022,11,0.9216142846501719
LP_0036,2022,12,0.7936859206054963
LP_0036,2023,1,0.7913291005142276
LP_0036,2023,2,0.7849661258854954
LP_0036,2023,3,0.8719639735255356
LP_0036,2023,4,0.6827972829868625
LP_0036,2023,5,0.9410536016897194
LP_0036,2023,6,0.9626145233597118
LP_0036,2023,7,0.5002523674353785
LP_0036,2023,8,0.8902758643875466
LP_0036,2023,9,0.7191246258162236
LP_0036,2023,10,0.940327977689428
LP_0036,2023,11,0.879924567400999
LP_0036,2023,12,0.7313459204215572
LP_0037,2021,1,0.5796008849622662
LP_0037,2021,2,0.9604689292196873
LP_0037,2021,3,0.9195208328609219
LP_0037,2021,4,0.8157080462140188
LP_0037,2021,5,0.9428599337634338
LP_0037,2021,6,0.8544263795731503
LP_0037,2021,7,0.6421265030772744
LP_0037,2021,8,0.5739966928379698
LP_0037,2021,9,0.5274894940743149
LP_0037,2021,10,0.8613549006969536
LP_0037,2021,11,0.8901334627039981
LP_0037,2021,12,0.8229369275317349
LP_0037,2022,1,0.8614609287743015
LP_0037,2022,2,0.5432712388890781
LP_0037,2022,3,0.8110568030336478
LP_0037,2022,4,0.9300034445310307
LP_0037,2022,5,0.7608025295475203
LP_0037,2022,6,0.9625855913474762
LP_0037,2022,7,0.7440618939867909
LP_0037,2022,8,0.6125000192196071
LP_0037,2022,9,0.8487357414908833
LP_0037,2022,10,0.6247552793190917
